file_path,label,ear_left,ear_right,ear_avg,mar,nose_x,nose_y,face_width,face_height
dataset/face_images/real/live_001-1-1-1-1_120.jpg,0,0.25884513036121126,0.2392994497489517,0.24907229005508147,0.0033301852234568566,0.460652232170105,0.5013452768325806,0.9659537488067514,1.1255287782146628
dataset/face_images/real/live_001-1-1-1-1_240.jpg,0,0.26361901360609197,0.26059804808799925,0.2621085308470456,0.0036889860211330723,0.4458317160606384,0.46351325511932373,1.0026370976829715,1.1404865245948506
dataset/face_images/real/live_001-1-1-1-1_300.jpg,0,0.2530501349719452,0.2523169156828646,0.2526835253274049,0.0028475552294214236,0.4365992546081543,0.5021389722824097,0.963473779190354,1.1094054929683927
dataset/face_images/real/live_001-1-1-1-1_360.jpg,0,0.22957515881740403,0.20686083540646652,0.2182179971119353,0.0010266461359937113,0.453519344329834,0.5632665753364563,0.9558194141225321,1.1115713919955534
dataset/face_images/real/live_001-1-1-1-1_420.jpg,0,0.24667159349067083,0.26537603457648196,0.2560238140335764,0.0012447148947731426,0.5016762614250183,0.5381376147270203,0.9669269484483117,1.1685364351118377
dataset/face_images/real/live_001-1-1-1-1_480.jpg,0,0.19513059463894952,0.18118348067486148,0.1881570376569055,0.006273230418119832,0.45531925559043884,0.4534585475921631,0.8761086630085415,1.00757546692139
dataset/face_images/real/live_001-1-1-1-1_540.jpg,0,0.20415406653759277,0.21709552221223843,0.2106247943749156,0.004974044337346416,0.4640088379383087,0.47767892479896545,0.8268827931673677,0.9411377672961282
dataset/face_images/real/live_001-1-1-1-1_60.jpg,0,0.2015769461630695,0.22151997570572912,0.21154846093439933,0.0016412083149758166,0.4553723931312561,0.5221372246742249,0.8688802442102191,0.9762423880118096
dataset/face_images/real/live_001-1-1-1-2_120.jpg,0,0.23007474135711656,0.2551571381846685,0.24261593977089252,0.0014065035700513765,0.45017918944358826,0.4685966670513153,0.8523163451372467,0.9719359769867497
dataset/face_images/real/live_001-1-1-1-2_240.jpg,0,0.2370932516794308,0.23739318511551175,0.23724321839747126,0.002046954054649251,0.5411602854728699,0.4583286643028259,0.8403189365441173,0.9502936270095546
dataset/face_images/real/live_001-1-1-1-2_300.jpg,0,0.20033242214093935,0.20018761406424526,0.2002600181025923,0.0012105322450513998,0.4818785488605499,0.48206716775894165,0.8415454367055991,0.9548080353685263
dataset/face_images/real/live_001-1-1-1-2_360.jpg,0,0.2312085229551159,0.12147418059263355,0.17634135177387472,0.0021741684828458317,0.46914932131767273,0.5137569904327393,0.8258716022235494,0.9714530380125489
dataset/face_images/real/live_001-1-1-1-2_420.jpg,0,0.20133221529779455,0.14909622210150184,0.1752142186996482,0.0017941597881695084,0.46844229102134705,0.48332470655441284,0.8279329857482833,0.9974130500893081
dataset/face_images/real/live_001-1-1-1-2_480.jpg,0,0.19564084829176512,0.20287650508424274,0.19925867668800393,0.0014748242113623827,0.4284195303916931,0.48076409101486206,0.9081201987076776,1.0403961982712377
dataset/face_images/real/live_001-1-1-1-2_540.jpg,0,0.25554423846688085,0.24301505765460335,0.2492796480607421,0.003055449257434991,0.5069632530212402,0.4765046238899231,0.85537729432409,0.9749990709408478
dataset/face_images/real/live_001-1-1-1-2_60.jpg,0,0.2355894937084933,0.2545114124433045,0.2450504530758989,0.0016662369009575583,0.4882059395313263,0.48038235306739807,0.9052232598571621,1.0419800353904642
dataset/face_images/real/live_001-1-1-1-2_600.jpg,0,0.24927537990214607,0.24336832295034264,0.24632185142624435,0.0006000528217050972,0.4785884618759155,0.5154098272323608,1.0029249393216784,1.1678861907781959
dataset/face_images/real/live_001-1-1-1-2_660.jpg,0,0.23048061480854679,0.2347963870663788,0.2326385009374628,0.0011277302877168078,0.4839460849761963,0.5342433452606201,0.962482392168763,1.0870110328393172
dataset/face_images/real/live_001-1-1-1-2_720.jpg,0,0.2655326054399356,0.22923687905329143,0.24738474224661353,0.0011658287145541076,0.46928784251213074,0.5435918569564819,0.9743063677377749,1.0950016173989463
dataset/face_images/real/live_001-1-1-1-2_780.jpg,0,0.24605200127030905,0.2252474536497375,0.23564972746002327,0.0011181986002947956,0.45261526107788086,0.5346917510032654,0.9675367050231773,1.0954816521626434
dataset/face_images/real/live_001-1-1-2-1_120.jpg,0,0.3147660188023741,0.23867477439601983,0.27672039659919695,0.003654910489043773,0.3743114471435547,0.5867674946784973,0.7192213946908569,0.9161216699521556
dataset/face_images/real/live_001-1-1-2-1_180.jpg,0,0.2523577257461223,0.29852144346254633,0.2754395846043343,0.0013933557457873923,0.5323083996772766,0.4804556369781494,0.9532477766287806,1.1200288499189703
dataset/face_images/real/live_001-1-1-2-1_240.jpg,0,0.10223640431259594,0.1458005997258651,0.12401850201923051,0.0033769564031327698,0.5342991352081299,0.5326377749443054,0.7880385370142763,0.8925783226564301
dataset/face_images/real/live_001-1-1-2-1_300.jpg,0,0.2178869156419813,0.19994931967625684,0.20891811765911905,0.4220216184908669,0.488892138004303,0.46367737650871277,0.8030414026083564,0.9963862933509209
dataset/face_images/real/live_001-1-1-2-1_360.jpg,0,0.16473286375389054,0.17674429115538703,0.17073857745463877,0.44620335673629424,0.4706578254699707,0.4687235653400421,0.9393757103647357,1.1134252877917694
dataset/face_images/real/live_001-1-1-2-1_420.jpg,0,0.14908508091967385,0.2218021555707101,0.18544361824519195,0.13748045703366965,0.5248481631278992,0.5298069715499878,0.7875524586703143,0.927409929580866
dataset/face_images/real/live_001-1-1-2-1_480.jpg,0,0.08889454323529447,0.08349927786176478,0.08619691054852963,0.00170970125474383,0.4555627703666687,0.5030494332313538,0.9354373174671479,1.0567262442163972
dataset/face_images/real/live_001-1-1-2-1_540.jpg,0,0.0261502466078454,0.048596850235601924,0.03737354842172366,0.0017352944478369685,0.4671817719936371,0.47851431369781494,0.9302277785195489,1.0523733917636655
dataset/face_images/real/live_001-1-1-2-1_60.jpg,0,0.13177932542742812,0.24670130087121134,0.18924031314931972,0.0012021627075147821,0.6620479822158813,0.5543317794799805,0.7759184149082294,0.9300515395000656
dataset/face_images/real/live_001-1-1-2-1_600.jpg,0,0.026422231501958125,0.05734864123962089,0.04188543637078951,0.000876059272555829,0.45964348316192627,0.49487170577049255,0.9471806277128397,1.075479532472798
dataset/face_images/real/live_001-1-1-2-2_120.jpg,0,0.2406977730048595,0.239529962229703,0.24011386761728126,0.005693832524964418,0.536155104637146,0.4438544511795044,0.9093990418346933,1.0057685429176857
dataset/face_images/real/live_001-1-1-2-2_180.jpg,0,0.2038727436941278,0.35778372786352375,0.28082823577882576,0.002403981279364103,0.7084252834320068,0.5200040340423584,0.8661556398447492,1.0551033334084106
dataset/face_images/real/live_001-1-1-2-2_240.jpg,0,0.15616261823210353,0.11579403567214971,0.13597832695212664,0.01240422650196424,0.4609244167804718,0.5137451887130737,0.8985547584489614,1.0183280992564652
dataset/face_images/real/live_001-1-1-2-2_300.jpg,0,0.341704427289814,0.30817906961870256,0.3249417484542583,0.33744578669819447,0.4460170865058899,0.44084402918815613,0.9412035062259199,1.1480942332284438
dataset/face_images/real/live_001-1-1-2-2_360.jpg,0,0.2839111665445666,0.28181395054198033,0.28286255854327347,0.005976992656946017,0.5630366206169128,0.465411514043808,0.930098660949583,1.1167339006743224
dataset/face_images/real/live_001-1-1-2-2_420.jpg,0,0.3131684906369109,0.2947507627335645,0.3039596266852377,0.7713545246689533,0.4633091986179352,0.4791310727596283,0.784545255995847,0.98117175539483
dataset/face_images/real/live_001-1-1-2-2_480.jpg,0,0.19915686077257228,0.34896915616546115,0.2740630084690167,0.002531878102663028,0.6115137338638306,0.5433022975921631,0.8465445647924461,1.0461173875684695
